sample_idx,n_tokens,total_kl,rock_count,nonrock_high_count,rock_kl,nonrock_high_kl,rock_pct,nonrock_high_pct,rock_kl_share,nonrock_high_kl_share
29,1284,70.96492737024137,717,12,32.76793489908369,31.949871003627777,55.8411214953271,0.9345794392523364,46.17483045973593,45.022058342901545
30,604,81.40450210736181,350,17,52.796192494220406,22.370389819145203,57.94701986754967,2.814569536423841,64.85660022167961,27.480531469428566
31,398,92.44703024920129,197,19,55.94440297637434,31.39867103099823,49.49748743718593,4.773869346733668,60.51508937125396,33.963958546163795
32,1143,119.23751162096343,506,23,57.14292751835656,43.89036279916763,44.269466316710414,2.012248468941382,47.923616269353715,36.809190499285094
33,1028,87.04305531668048,559,17,51.89422585112245,26.234444320201874,54.37743190661479,1.6536964980544746,59.6190306766239,30.139617945114157
34,214,42.149458003621156,119,6,19.16047901445599,21.4696204662323,55.60747663551402,2.803738317757009,45.45842324427961,50.93688384886894
35,1078,103.1126285169681,624,19,48.46941505268497,45.08026176691055,57.88497217068646,1.7625231910946197,47.006284050560204,43.719438070082944
36,4096,541.2022328316848,1956,101,280.13746716563264,153.17990630865097,47.75390625,2.4658203125,51.762067887246886,28.303635317094173
37,4096,406.38302537052834,1998,110,169.89315689189002,162.321282684803,48.779296875,2.685546875,41.806164698189924,39.94292885063374
38,648,112.5744957126011,347,25,49.228205387534736,57.55403459072113,53.54938271604938,3.8580246913580245,43.72944784333095,51.12528750531083
39,808,93.58219390639073,416,11,56.52445764343963,28.304694831371307,51.48514851485149,1.3613861386138615,60.400868246346576,30.24581242419278
40,788,111.9333672986806,488,16,68.37210266173985,37.97935235500336,61.92893401015228,2.030456852791878,61.0828605551526,33.93032236192812
41,610,64.74462947729617,297,19,28.812160189178847,29.38891863822937,48.68852459016394,3.1147540983606556,44.50123573459067,45.39205626087505
42,2061,263.3352427596486,1031,77,110.32105363946714,113.93931818008423,50.02426006792819,3.7360504609412906,41.8937672312093,43.26778177734415
43,286,29.308071792958255,171,3,22.007939960544874,6.407361030578613,59.79020979020979,1.048951048951049,75.09173621525194,21.862103641079816
44,177,16.335485284323667,93,5,7.652041597756974,7.958491206169128,52.54237288135593,2.824858757062147,46.84306260004561,48.719037528725806
45,3197,369.9861484716439,1509,80,202.29541976217686,116.09207826852798,47.20050046918986,2.5023459493274944,54.676484673231215,31.377412032338665
46,248,26.546445861855183,151,3,18.499404462536262,7.423749089241028,60.88709677419355,1.2096774193548387,69.6869349622362,27.965133742849837
47,816,39.00633719972465,449,4,23.59615334213281,11.179312348365784,55.02450980392157,0.49019607843137253,60.49312762004061,28.660246387975903
48,1698,191.53186660193694,1018,32,111.72822950461251,57.51191973686218,59.95288574793875,1.8845700824499412,58.33401589345897,30.0273373602054
49,4096,487.6539402179186,2068,100,252.59695836306443,145.9989354610443,50.48828125,2.44140625,51.798404058867256,29.939045585441505
50,1454,181.17220824022397,735,43,80.36658622365356,73.84278672933578,50.55020632737276,2.9573590096286106,44.35922430061242,40.75834116423888
51,2067,176.50674231853014,908,34,92.54583112068887,65.21372991800308,43.92839864537978,1.644895984518626,52.43189574802614,36.94687753078358
52,3413,369.47089114328384,1733,70,195.936772063982,129.69892477989197,50.77644301201289,2.0509815411661294,53.03172097203081,35.10396296134562
53,421,46.439541335250084,230,8,32.582973336517234,11.17880117893219,54.63182897862233,1.9002375296912113,70.16213424955819,24.071730377851267
54,4096,400.9523268915535,1992,89,184.24298117917607,130.28710067272186,48.6328125,2.1728515625,45.95134354439316,32.49441191245684
55,512,82.52199002521672,275,15,33.64446241251921,45.00111651420593,53.7109375,2.9296875,40.77029941017937,54.53227254996478
56,231,16.888232468162716,132,5,9.888731398589874,5.791093349456787,57.142857142857146,2.1645021645021645,58.553974888916706,34.29070129377965
57,961,91.28586366124404,558,15,43.612132591562826,41.2573624253273,58.064516129032256,1.5608740894901145,47.775340937129805,45.195784725695006
58,469,93.76006643892674,254,18,51.38650940695243,34.38430714607239,54.15778251599147,3.837953091684435,54.80639184532199,36.67265654986451
